transaction_id,account_id,amount,currency,merchant_category_code,created_at
d9c85503-635e-4e04-8096-fe9af3e70f01,acct-456,51508.32,EUR,4235,2026-09-19 09:06:15.688265+00:00
20f0e854-4289-46a2-884e-19c8272bf8bc,acct-523,75252.56,INR,2060,2026-09-19 09:06:15.688265+00:00
bb5e42ce-e639-442c-9263-f2652509c5c6,acct-858,64545.08,EUR,5096,2026-09-19 09:06:15.688265+00:00
b7e294e5-7443-483b-bcac-041f49faab88,acct-250,57455.12,GBP,8166,2026-09-19 09:06:15.688265+00:00
68500fd4-8d19-4980-91c9-6f3ac84a4e8c,acct-853,80939,EUR,938,2026-09-19 09:06:15.688265+00:00
e4dac878-e8f5-4cfd-9c00-919deb7eba0d,acct-476,63797.96,INR,2580,2026-09-19 09:06:15.688265+00:00
643ea7c6-bbe7-4307-a8b3-82b98b07e86d,acct-103,737.66,USD,7586,2026-09-19 09:06:15.688265+00:00
0a30577e-cfb5-4850-b952-24f041efc14c,acct-797,77121.94,GBP,9643,2026-09-19 09:06:15.688265+00:00
5cd73608-a6a3-4468-b6b5-ffde0d8c2938,acct-201,50962.75,INR,3560,2026-09-19 09:06:15.688265+00:00
4064dbc3-9e9f-4b6e-b3e0-7b979d9f26f7,acct-445,77923.9,INR,6154,2026-09-19 09:06:15.688265+00:00
32fabfde-c980-4c78-b77f-477025e1d410,acct-463,88326.85,GBP,3836,2026-09-19 09:06:15.688265+00:00
b383ad12-51fa-4e7e-ae3b-6017bdb3b518,acct-551,38089.02,USD,3411,2026-09-19 09:06:15.688265+00:00
1e685b09-7b03-4346-8785-4401239a5a52,acct-778,1079.44,INR,3940,2026-09-19 09:06:15.688265+00:00
75bda2d5-ff88-4740-9aa2-71ea23df9c4f,acct-983,59581.59,EUR,2603,2026-09-19 09:06:15.688265+00:00
d6f2aef8-b605-42cd-8161-bb23602186f5,acct-996,91992.43,INR,8855,2026-09-19 09:06:15.688265+00:00
e25d138e-ec8e-4aee-9ece-f6a25d8fc16b,acct-458,33624.33,USD,3767,2026-09-19 09:06:15.688265+00:00
67749c8f-0f64-460d-8742-17326b0731e7,acct-763,64483.17,GBP,2475,2026-09-19 09:06:15.688265+00:00
8de0f046-ec26-44a1-96e7-3a3cc1914f11,acct-7,33346.29,INR,3400,2026-09-19 09:06:15.688265+00:00
5fa7acdb-c20b-4815-ba2d-b6d4caa33867,acct-949,4065.69,INR,4575,2026-09-19 09:06:15.688265+00:00
dc0e6beb-a75c-4fef-aa2b-16b124146519,acct-453,7884.04,GBP,5953,2026-09-19 09:06:15.688265+00:00
d73f57c6-e8a6-4d88-830d-18ebf1d0c6de,acct-696,71574.98,INR,1714,2026-09-19 09:06:15.688265+00:00
bc27a3ae-6510-4322-bac6-0bcea5601f5b,acct-568,54084.9,INR,9331,2026-09-19 09:06:15.688265+00:00
f9462058-f1f2-4c1d-8bc6-a6909535f2c5,acct-715,75610.45,GBP,7616,2026-09-19 09:06:15.688265+00:00
8f83e371-44cd-47bb-b35c-85dcf6446aa9,acct-219,74563.85,EUR,2628,2026-09-19 09:06:15.688265+00:00
1aa49aa9-3c29-4c37-97d7-f0b3899411f3,acct-418,89009.47,GBP,8547,2026-09-19 09:06:15.688265+00:00
ae442932-ac38-4d1c-b899-0dc75d1aefad,acct-240,95051.87,EUR,9563,2026-09-19 09:06:15.688265+00:00
278a12b4-95e9-4e15-af7b-7fc04219a0df,acct-483,613.46,GBP,5364,2026-09-19 09:06:15.688265+00:00
57322edb-c66a-40b2-8014-3e8923541564,acct-159,34400.6,USD,586,2026-09-19 09:06:15.688265+00:00
28f63627-edbc-4d58-9dfb-fbd592630fa0,acct-462,76998.08,GBP,9494,2026-09-19 09:06:15.688265+00:00
ee8d2d50-168b-41be-a55e-84655bfaf0ad,acct-261,13200.01,GBP,3924,2026-09-19 09:06:15.688265+00:00
e6d10616-5780-4f25-bef5-e83580f5c187,acct-287,61520.54,USD,5065,2026-09-19 09:06:15.688265+00:00
7358c0b7-23a3-4a2b-b78a-214f6dd21ec4,acct-441,18119.3,USD,944,2026-09-19 09:06:15.688265+00:00
81e9fe2e-303f-4fe6-aac7-d8599cd315d9,acct-305,59840.8,EUR,5332,2026-09-19 09:06:15.688265+00:00
9abb330a-293d-4ff8-9ed8-88a3ba3bb379,acct-768,6753.89,INR,344,2026-09-19 09:06:15.688265+00:00
a8d4b899-e9e4-4baf-9f48-fc01dee24dcd,acct-621,94558.11,GBP,1458,2026-09-19 09:06:15.688265+00:00
a7a6b782-ba41-4fd8-bba3-c6e3cf5eaef2,acct-896,1117.86,USD,2006,2026-09-19 09:06:15.688265+00:00
fbc6defa-ab9e-4119-812b-06a1d95ea1b3,acct-162,90132.9,USD,5829,2026-09-19 09:06:15.688265+00:00
220dd9f3-5f88-49ef-b36c-26e1acfdd1a9,acct-331,87302.03,INR,3691,2026-09-19 09:06:15.688265+00:00
d2dc7682-8241-455c-a229-c70f9d0e5358,acct-920,82973.16,GBP,8609,2026-09-19 09:06:15.688265+00:00
076a0022-d022-4a65-889f-ccac174b1c70,acct-542,62836.02,EUR,7617,2026-09-19 09:06:15.688265+00:00
0c13ad69-3f4d-425f-a2ac-7fb3ae4ef5f2,acct-270,67205.03,USD,4406,2026-09-19 09:06:15.688265+00:00
0bb723d4-1c08-40fe-bcec-4131fe998e4c,acct-873,66933.61,GBP,6819,2026-09-19 09:06:15.688265+00:00
526c9e0e-87fb-4e1d-bebb-6fa4e155625c,acct-17,42147.66,EUR,3339,2026-09-19 09:06:15.688265+00:00
30a645c2-f33e-4a99-acaf-369a765f986e,acct-923,4300.43,USD,5577,2026-09-19 09:06:15.688265+00:00
6b422b27-33a7-4d36-a557-535b3eb62309,acct-656,43411.2,INR,9519,2026-09-19 09:06:15.688265+00:00
6a6ab250-237e-4226-80ca-06dd831603f2,acct-258,68418.12,USD,4079,2026-09-19 09:06:15.688265+00:00
3e762937-4de5-4f9b-b567-5487fffb144d,acct-663,39685.27,GBP,8626,2026-09-19 09:06:15.688265+00:00
e9c4d207-eb54-4ded-b1c0-773a25a6176b,acct-771,47608.44,USD,5049,2026-09-19 09:06:15.688265+00:00
356b22cd-ff7e-4c46-ba56-f6abd0d558e6,acct-894,26491.2,GBP,187,2026-09-19 09:06:15.688265+00:00
ada16213-7d54-40e4-9fae-6a362b85580e,acct-227,65346.04,INR,6851,2026-09-19 09:06:15.688265+00:00
e737ba96-7048-43a0-9027-4847ea821b54,acct-442,39570.58,EUR,110,2026-09-19 09:06:15.688265+00:00
c7f9bf07-69ae-4bfe-a915-22904a0017e6,acct-297,43348.43,USD,6775,2026-09-19 09:06:15.688265+00:00
545abb3e-8da7-41b0-87d0-afcec3f4d4c8,acct-638,38038.78,GBP,3022,2026-09-19 09:06:15.688265+00:00
a15e8146-0622-4e0e-8be0-f0c9b508c12a,acct-719,4376.35,USD,5975,2026-09-19 09:06:15.688265+00:00
f6e9f792-5936-4456-9d7f-2f0313c77680,acct-810,91928.41,GBP,1452,2026-09-19 09:06:15.688265+00:00
1303d217-3b57-48c1-a84e-8a9a4c6d9f70,acct-532,38295.56,USD,3635,2026-09-19 09:06:15.688265+00:00
8e7b5898-88bc-480b-b5cb-51c65de40e8c,acct-323,42875.2,GBP,2053,2026-09-19 09:06:15.688265+00:00
c290bfb7-d9e7-479a-a726-b63dfd6d0b7d,acct-767,96587.61,INR,8440,2026-09-19 09:06:15.688265+00:00
e6baaca2-24e6-4307-8dad-4119e8987d9b,acct-386,30879.53,GBP,4354,2026-09-19 09:06:15.688265+00:00
e263ffd2-b48b-40e3-b74f-c0ac369f70ee,acct-441,75580.16,USD,130,2026-09-19 09:06:15.688265+00:00
ed34fe5a-4866-4e39-a12f-433e44ed835c,acct-822,36058.32,USD,2454,2026-09-19 09:06:15.688265+00:00
ff532a4e-2738-48f6-a0e4-2acc75a21f35,acct-947,59588.81,INR,6638,2026-09-19 09:06:15.688265+00:00
b71568ac-0ccc-42e6-8ac6-9785dc77aaef,acct-215,39187.99,USD,3,2026-09-19 09:06:15.688265+00:00
6fa56256-b701-4856-b7ef-a7e4f2251d0b,acct-174,84246.7,INR,8394,2026-09-19 09:06:15.688265+00:00
e5997fa7-68e3-4f73-9da8-5c3fd9036a78,acct-618,9724.89,GBP,847,2026-09-19 09:06:15.688265+00:00
ec8ad804-da95-46c5-90fe-c7a14cf3e396,acct-188,57731.44,EUR,2496,2026-09-19 09:06:15.688265+00:00
b790338d-b4c3-4fde-9fa3-66a9559cc473,acct-984,97637.19,USD,31,2026-09-19 09:06:15.688265+00:00
276f9d21-860a-4dc4-856f-58a5335c79e4,acct-935,12500.34,USD,4390,2026-09-19 09:06:15.688265+00:00
0effb80a-838d-4f3c-8a80-f82907a50092,acct-201,8943.45,EUR,1955,2026-09-19 09:06:15.688265+00:00
51fa8809-4e78-4bd9-9d75-0b6aad120bc8,acct-803,16284.75,EUR,2942,2026-09-19 09:06:15.688265+00:00
4497a616-d072-4609-9e37-9a0cc2ddbd7c,acct-266,35629.92,EUR,3737,2026-09-19 09:06:15.688265+00:00
b285ad5f-1770-4106-a49c-411ed92c9a16,acct-93,13549.02,EUR,9920,2026-09-19 09:06:15.688265+00:00
de76b9f6-808f-4607-8125-d257f8aeb643,acct-992,4900.83,INR,4801,2026-09-19 09:06:15.688265+00:00
97a79663-c3b8-4374-b76d-07a10d2c5815,acct-17,30222.36,EUR,1407,2026-09-19 09:06:15.688265+00:00
a566fde9-88d8-4484-a50d-6f71444f6aed,acct-149,36351.31,INR,2450,2026-09-19 09:06:15.688265+00:00
69ab45c5-de2b-4f0c-9666-06c70687653b,acct-954,39301.39,INR,4631,2026-09-19 09:06:15.688265+00:00
af2b5fe5-b1bf-4e5f-816a-fa7aa7aef966,acct-793,74361.68,GBP,1648,2026-09-19 09:06:15.688265+00:00
bb4f6a0e-a4f1-4e92-981e-bcb2d3a1f05b,acct-614,1341.26,INR,1703,2026-09-19 09:06:15.688265+00:00
384c083c-abd0-4e2a-a56d-6ad4b4ea72ba,acct-607,44124.89,INR,9467,2026-09-19 09:06:15.688265+00:00
1f1d602d-6e7d-4d70-a691-ca0bef3b7ee0,acct-992,57894.11,GBP,7293,2026-09-19 09:06:15.688265+00:00
fa1fc7fd-75e0-496e-9348-d9e29aade925,acct-369,290.89,GBP,5391,2026-09-19 09:06:15.688265+00:00
392c8fce-6e73-47d8-9499-8934f18d2010,acct-631,14113.94,EUR,651,2026-09-19 09:06:15.688265+00:00
2a12d0a5-7309-4d5b-ab99-4aa3874c2b4b,acct-903,44431.8,INR,1035,2026-09-19 09:06:15.688265+00:00
ac15fdd0-e0a8-494f-81ba-932bf10cbe95,acct-274,67620.67,EUR,6030,2026-09-19 09:06:15.688265+00:00
afd8dc19-3abb-4eb9-a230-8470ad3f3880,acct-649,16225.96,USD,7102,2026-09-19 09:06:15.688265+00:00
f4ef5e59-a7b1-4d7e-b30a-3861aa4dbdf9,acct-407,92677.19,USD,7139,2026-09-19 09:06:15.688265+00:00
d3084583-11b7-4585-a4bc-65cd1a16a007,acct-140,71937.6,USD,2795,2026-09-19 09:06:15.688265+00:00
9b71bb12-cdbf-4e59-8a65-342528173def,acct-33,76601.34,GBP,3242,2026-09-19 09:06:15.688265+00:00
09a88673-514c-446f-acf8-c3bac64859d5,acct-809,55785.22,INR,7689,2026-09-19 09:06:15.688265+00:00
2152a839-a24e-4aad-9985-35fe07802a47,acct-33,89385.59,EUR,759,2026-09-19 09:06:15.688265+00:00
71e8dd9a-fde8-4483-8e25-4d14c48b4eb0,acct-996,71292.77,EUR,9265,2026-09-19 09:06:15.688265+00:00
1bb72ca0-a750-42e8-b896-eb0c401d0b8d,acct-453,12076.53,GBP,4245,2026-09-19 09:06:15.688265+00:00
657595a7-09d1-41fc-b5f9-0fde375967f6,acct-360,7646.81,EUR,3939,2026-09-19 09:06:15.688265+00:00
bd357c8e-c8ce-49ce-9c79-e22e4e19f446,acct-144,25569.64,GBP,4149,2026-09-19 09:06:15.688265+00:00
bea1d408-646e-42a7-adb5-ed6f2e0f2c16,acct-64,37497.82,GBP,2199,2026-09-19 09:06:15.688265+00:00
dd645b9b-669c-448e-992c-0e7ace905f11,acct-579,74850.75,INR,3330,2026-09-19 09:06:15.688265+00:00
558eb9da-3990-4c14-bafe-0e9806ce96c5,acct-841,16711.45,GBP,4504,2026-09-19 09:06:15.688265+00:00
8624e61b-d33a-4018-b5ec-b8d706d19e7d,acct-662,36423.4,EUR,6458,2026-09-19 09:06:15.688265+00:00
b3b0f846-a876-4caa-bafa-58c30563b5e1,acct-787,53706.33,INR,8901,2026-09-19 09:06:15.688265+00:00
6701907c-51f8-4424-9b9b-b105e2a738e2,acct-982,61049.43,INR,9983,2026-09-19 09:06:15.688265+00:00
988ef73f-e595-416e-ab06-ebfab0d15b1d,acct-718,86128.22,EUR,3711,2026-09-19 09:06:15.688265+00:00
c1792a66-abf2-4e3e-aea7-aca1a8106d16,acct-508,61265.5,EUR,9117,2026-09-19 09:06:15.688265+00:00
990474d9-4256-4158-80f6-6a1731b3ca57,acct-271,48001.4,INR,190,2026-09-19 09:06:15.688265+00:00
99f46b64-c23b-417e-ae71-c053854d5ac2,acct-970,23603.01,INR,5658,2026-09-19 09:06:15.688265+00:00
e9e5dd05-c273-4d53-8106-ec9a9c4c1072,acct-292,1286.06,USD,1943,2026-09-19 09:06:15.688265+00:00
a0c1f0b6-f755-489d-aa2a-95749e54eaee,acct-985,78854.47,USD,5459,2026-09-19 09:06:15.688265+00:00
95981c87-09d7-4471-bc1b-88f2974e8706,acct-305,56912.69,USD,8897,2026-09-19 09:06:15.688265+00:00
99c3380d-5efe-421a-8844-9658ea38851c,acct-159,41377.1,USD,6233,2026-09-19 09:06:15.688265+00:00
b23a88b6-6279-43b3-9d0b-9cade827fe12,acct-239,56330.86,INR,5896,2026-09-19 09:06:15.688265+00:00
f34f046b-fdc9-4d70-833d-ddb7707cefbe,acct-3,87882.51,INR,6645,2026-09-19 09:06:15.688265+00:00
9e2690db-5ba8-460d-af2e-bdecabcfb8ec,acct-836,7662.71,USD,7755,2026-09-19 09:06:15.688265+00:00
a07bfa73-7c17-4fb8-be5e-7aa47c40fb3a,acct-942,55543.77,EUR,4391,2026-09-19 09:06:15.688265+00:00
7d7b79f7-ece5-4f70-9175-79abd8705115,acct-156,41376.33,USD,5837,2026-09-19 09:06:15.688265+00:00
ff93d150-ea51-4834-bc29-f9657df35935,acct-789,76771.3,INR,1268,2026-09-19 09:06:15.688265+00:00
6b757b00-0a72-4266-99b9-1e27df5d7ea8,acct-162,69128.98,INR,8105,2026-09-19 09:06:15.688265+00:00
8ae7118f-a3e8-4e72-8add-5be4e88ccc30,acct-42,43829.43,EUR,463,2026-09-19 09:06:15.688265+00:00
1899e9ac-7d7a-47a0-a98b-4deb955d739e,acct-654,85707.2,EUR,764,2026-09-19 09:06:15.688265+00:00
6c14896b-2e70-4983-a48b-925e2f758cd1,acct-418,40657.75,INR,2179,2026-09-19 09:06:15.688265+00:00
918f5823-c7c6-4d7d-9d56-0f40d8b68bde,acct-527,52040.93,USD,3782,2026-09-19 09:06:15.688265+00:00
f665910f-17e7-4633-954c-472deacf11b4,acct-600,99047.59,INR,5463,2026-09-19 09:06:15.690269+00:00
67a6831e-04b0-45e8-954a-24db63b11580,acct-555,78661.11,USD,3821,2026-09-19 09:06:15.690269+00:00
b0110eca-ae0d-4a59-90e8-34feeb92e04e,acct-959,57643.24,USD,1258,2026-09-19 09:06:15.690269+00:00
3380e68c-16f4-4e33-8bbf-897128a630a8,acct-401,59950.71,GBP,5989,2026-09-19 09:06:15.690269+00:00
d2156767-5da7-486a-92c0-223d78e4d39c,acct-503,14013.98,INR,4164,2026-09-19 09:06:15.690269+00:00
a620e3e2-0695-4e63-b496-01083c231640,acct-447,49872.23,INR,4996,2026-09-19 09:06:15.690269+00:00
25d7b16c-2e9a-419d-9492-ea515761ddd4,acct-44,7737.59,EUR,4190,2026-09-19 09:06:15.690269+00:00
3d3f9d1a-63af-4f1f-9f4d-cef62789e302,acct-297,38994.26,EUR,7744,2026-09-19 09:06:15.690269+00:00
c034f2ea-4f53-4de8-824d-0a9a11ffff0b,acct-755,98107.41,GBP,312,2026-09-19 09:06:15.690269+00:00
8d685546-299a-4a32-bda0-0460c435da9b,acct-428,29575.16,USD,6475,2026-09-19 09:06:15.690269+00:00
009e2096-4f1b-49e5-aab9-d3e0e8455fe2,acct-906,37593.3,GBP,1727,2026-09-19 09:06:15.690269+00:00
7ba2b1d9-3f65-44cf-8064-28020ec1dfb8,acct-620,15078.05,INR,3438,2026-09-19 09:06:15.690269+00:00
16851426-86c1-4ef9-a8dd-4c170fed54aa,acct-457,24372.92,USD,3677,2026-09-19 09:06:15.690269+00:00
32a9d759-a445-44f3-ac16-bfa6d4cc25bf,acct-742,10001.43,USD,7805,2026-09-19 09:06:15.690269+00:00
ff4f000d-a0f1-4b00-8928-1d9d0f6c00fe,acct-949,8286.68,USD,7117,2026-09-19 09:06:15.690269+00:00
f3a4e060-46f3-4351-926b-bac49ea804ef,acct-893,56403.7,USD,4158,2026-09-19 09:06:15.690269+00:00
3aa6ab06-a541-4ccb-850f-011f573ff4ba,acct-759,7673.44,INR,3897,2026-09-19 09:06:15.690269+00:00
b30f561d-fa88-44bf-87c1-d5fbf13f8f52,acct-38,49746.86,USD,7521,2026-09-19 09:06:15.690269+00:00
0acf9739-3f1e-4474-b667-faf45f84557f,acct-31,67700.16,INR,6700,2026-09-19 09:06:15.690269+00:00
4de004fd-8975-484a-8353-f17827a20215,acct-222,33141.95,INR,7331,2026-09-19 09:06:15.690269+00:00
e46ef9f8-d28e-4904-896f-4233d5509be6,acct-826,45201.91,INR,2972,2026-09-19 09:06:15.690269+00:00
90472b22-e44a-40c2-b876-0b90db477e05,acct-932,19023.37,EUR,8688,2026-09-19 09:06:15.690269+00:00
51d4a5ac-645d-4c0a-bd93-5bc7366d9861,acct-869,11971.56,USD,9838,2026-09-19 09:06:15.690269+00:00
f8d1f711-2641-442e-84e2-6d7c251d870f,acct-32,5550.48,INR,4618,2026-09-19 09:06:15.690269+00:00
bb2a3bb5-f0d6-48ad-938b-c16ceebda3db,acct-57,54165.89,USD,5947,2026-09-19 09:06:15.690269+00:00
3454e761-f01d-4977-b485-0d91822b1751,acct-684,40639.43,INR,1532,2026-09-19 09:06:15.690269+00:00
ee3bb957-174d-4296-a990-a921fa872841,acct-79,88388.88,GBP,9412,2026-09-19 09:06:15.690269+00:00
69ab8fa6-782e-4df1-a0b0-58806a4e8db9,acct-262,90884.87,GBP,3777,2026-09-19 09:06:15.690269+00:00
434da51f-148d-439f-914d-5b0bc4dbb4da,acct-597,25683.35,EUR,9473,2026-09-19 09:06:15.690269+00:00
0e0456b4-7093-4771-87a9-7f729c386897,acct-517,77974.65,USD,4360,2026-09-19 09:06:15.690269+00:00
71cf2fb0-e3d6-4f58-bca3-da5fbb0f728c,acct-165,44357.74,USD,2782,2026-09-19 09:06:15.690269+00:00
f8b7deff-44d8-4e8c-b09f-779dba3a9a5c,acct-632,9184.23,EUR,5246,2026-09-19 09:06:15.690269+00:00
706cbafd-e116-42a7-bac7-0d9a843b098f,acct-428,29283.1,INR,3933,2026-09-19 09:06:15.690269+00:00
21e46707-43bd-4d79-a0f2-ba828340f1be,acct-743,62647.52,GBP,6604,2026-09-19 09:06:15.690269+00:00
db9cba5b-fc11-44a3-b5d1-cc9e6d1f03c0,acct-800,23736.59,GBP,7756,2026-09-19 09:06:15.690269+00:00
9e41c870-8eb2-491b-aa48-cbb7f9bc87a1,acct-989,67940.15,INR,6553,2026-09-19 09:06:15.690269+00:00
02c02ae5-05d9-4015-903c-181a54fa49d7,acct-577,8245.2,INR,7808,2026-09-19 09:06:15.690269+00:00
21e3ab6e-5210-47b7-b331-26f1552d87e1,acct-588,26955.44,USD,1319,2026-09-19 09:06:15.690269+00:00
b316ef8c-d4a4-4143-8893-3da7aaeed738,acct-4,70063.82,EUR,5206,2026-09-19 09:06:15.690269+00:00
fc20c90b-773c-4ba8-be77-d83af27db028,acct-239,40406.46,INR,2450,2026-09-19 09:06:15.690269+00:00
622ef193-c835-47f0-b0bd-6da5800ae789,acct-827,5819.75,GBP,391,2026-09-19 09:06:15.690269+00:00
8ae5ec30-2254-4cc7-8d2b-3d8f8b9762bc,acct-919,40237.08,GBP,2586,2026-09-19 09:06:15.690269+00:00
79aed418-06d7-4f24-8a9f-01327a877261,acct-802,40940.1,INR,1632,2026-09-19 09:06:15.690269+00:00
fa90e378-6010-4155-92b6-592ef73ca9de,acct-928,61377.16,INR,7901,2026-09-19 09:06:15.690269+00:00
def0d450-8306-4590-abcb-131d966566b8,acct-642,69993.42,GBP,1693,2026-09-19 09:06:15.690269+00:00
731a435a-56ae-4ec9-a4f6-4d74c8b32cf0,acct-924,34956.21,EUR,5446,2026-09-19 09:06:15.690269+00:00
83e0055c-44e9-4bee-867d-1002cc21cdac,acct-519,59001.73,GBP,2732,2026-09-19 09:06:15.690269+00:00
f20e98e2-4918-4e38-af28-fefd928f9b85,acct-407,91412.23,GBP,7212,2026-09-19 09:06:15.690269+00:00
c8881d4b-655c-48e2-8bee-547c7e8f9d79,acct-240,27875.31,INR,7656,2026-09-19 09:06:15.690269+00:00
21825704-c6c5-4020-a8a7-b34a3ae36a85,acct-196,48616.65,GBP,7336,2026-09-19 09:06:15.690269+00:00
854c2639-13f7-4868-bd32-dc49d4b3a7c6,acct-123,61755.45,USD,8896,2026-09-19 09:06:15.690269+00:00
2378e7aa-5fcd-4cc0-b5ae-9c140a72ca70,acct-226,64502.3,USD,1498,2026-09-19 09:06:15.690269+00:00
9f42ecfb-0393-4bd3-b6b6-59272a33be6c,acct-232,18856.6,EUR,1300,2026-09-19 09:06:15.690269+00:00
a3a53455-df6a-4eb0-a5c9-b88d17e85b0b,acct-599,97766.3,USD,4073,2026-09-19 09:06:15.690269+00:00
bee96b9c-0f15-43a2-89e1-1fb54237f5a2,acct-545,89584.77,USD,6836,2026-09-19 09:06:15.690269+00:00
03719a23-65ae-4293-bf0e-cd3de80cc513,acct-699,45171.13,USD,2552,2026-09-19 09:06:15.690269+00:00
210d6518-5e34-443a-a534-6aacb4c566df,acct-438,48282.5,GBP,536,2026-09-19 09:06:15.690269+00:00
79699a24-9754-4f12-a22d-bbc9a892f1dc,acct-135,58138,USD,6840,2026-09-19 09:06:15.690269+00:00
f1aaf72e-1dd5-4dc6-b282-ed70e3e814b8,acct-228,34768.52,USD,1123,2026-09-19 09:06:15.690269+00:00
fe134bc1-6f97-4ba4-90cd-25b814323a4c,acct-267,43820.99,GBP,7784,2026-09-19 09:06:15.690269+00:00
2c27159f-d64a-493c-b713-0c60e1b52039,acct-553,66737.94,GBP,7479,2026-09-19 09:06:15.690269+00:00
3ae5355b-7cfd-4f11-80bb-c5fe83316d91,acct-807,26580.09,GBP,7116,2026-09-19 09:06:15.690269+00:00
9a42ccbf-9ba6-4d91-b11c-c0c611d2367a,acct-894,31935.98,USD,7041,2026-09-19 09:06:15.690269+00:00
c24ef0a5-2f77-4166-84f6-73ba0f3b4a1d,acct-822,34931.18,GBP,9402,2026-09-19 09:06:15.690269+00:00
6ef8a1ea-8021-432e-963c-fbe7f9410a79,acct-669,17518.42,EUR,97,2026-09-19 09:06:15.690269+00:00
1f54f045-a753-4c22-8889-26ca2111e537,acct-777,57151.1,EUR,5252,2026-09-19 09:06:15.690269+00:00
53f65019-1ae4-4b1a-8655-385e751e1600,acct-976,23915.13,GBP,5775,2026-09-19 09:06:15.690269+00:00
19bc782a-4869-4337-8c49-bc0b272c53ad,acct-881,98551.2,USD,8110,2026-09-19 09:06:15.690269+00:00
edb6994d-e3a8-46f6-a6d5-1a1bd14e20f0,acct-590,94428.63,GBP,3567,2026-09-19 09:06:15.690269+00:00
d086c37b-4c6e-4a45-b1a8-018f90abeaaf,acct-554,13511.78,GBP,9005,2026-09-19 09:06:15.690269+00:00
46f9d654-55bf-4585-b647-22fa6fa6bc8c,acct-352,79611.57,EUR,9696,2026-09-19 09:06:15.690269+00:00
a1685f43-64dc-476e-b20e-c6af1462a738,acct-939,31141.88,GBP,7762,2026-09-19 09:06:15.690269+00:00
41854df9-a2a6-4d0c-bc4f-79d09a28416a,acct-299,84660.2,EUR,2804,2026-09-19 09:06:15.690269+00:00
bede3082-7299-4bc1-842e-3bd21a8c80e2,acct-758,53118.08,USD,1633,2026-09-19 09:06:15.690269+00:00
899da289-380b-4fff-a939-d7cdb952059b,acct-401,49321.37,EUR,8677,2026-09-19 09:06:15.690269+00:00
dd6f88c8-667f-4963-8e49-a1fba934322c,acct-981,91983.38,GBP,5684,2026-09-19 09:06:15.690269+00:00
f9e29656-3f39-4e49-8ce4-f8c35fc25e2e,acct-82,26466,EUR,4282,2026-09-19 09:06:15.690269+00:00
7770c085-afd6-4430-8a40-f89811fd76a9,acct-915,66373.74,INR,7110,2026-09-19 09:06:15.690269+00:00
1c6fb0c6-eeb0-4d49-a5c4-eea8cd9a24ba,acct-264,95322.24,USD,1249,2026-09-19 09:06:15.690269+00:00
d33b02e9-4d95-4f72-b58d-127e7f24ae97,acct-231,83024.44,INR,4528,2026-09-19 09:06:15.690269+00:00
5f499fa6-7b9c-4e94-ab4d-84503c4663f0,acct-911,27983.24,GBP,6299,2026-09-19 09:06:15.690269+00:00
53ffcc83-247d-4087-80d5-1877750af782,acct-779,10443.43,USD,7441,2026-09-19 09:06:15.690269+00:00
a2f378cf-c18f-460c-b200-ba3f029edffc,acct-644,49845.32,USD,4742,2026-09-19 09:06:15.690269+00:00
134acbfc-3c52-4f8d-957e-085961a58193,acct-81,39962.96,GBP,655,2026-09-19 09:06:15.690269+00:00
de504333-11bb-497c-b7df-99769d96e5eb,acct-537,45574.75,GBP,9071,2026-09-19 09:06:15.690269+00:00
52c6b747-d285-4bd2-81f9-7fc4e93b253b,acct-571,13766.49,USD,2796,2026-09-19 09:06:15.690269+00:00
91a9e8bc-99d2-47d5-96a2-13c3f1717d85,acct-271,19431.02,INR,1231,2026-09-19 09:06:15.690269+00:00
02851efa-370f-46ac-a3e8-37f396b39d1d,acct-29,72527.06,EUR,7551,2026-09-19 09:06:15.690269+00:00
c64bfb9e-eb36-4be3-bee9-4fe68df2b5cb,acct-262,37010.85,USD,3509,2026-09-19 09:06:15.690269+00:00
e482de1b-71e9-4ed4-b544-6c7a9d1bb149,acct-463,50855.74,INR,7126,2026-09-19 09:06:15.690269+00:00
60509724-ee08-499b-90fb-75b868d9b883,acct-923,84903.18,USD,6983,2026-09-19 09:06:15.690269+00:00
db2dd273-2ecb-4892-b354-7b085fdd7c40,acct-201,20699.68,INR,7168,2026-09-19 09:06:15.690269+00:00
fbbb22fb-2458-4a9b-86f9-9da777072387,acct-643,27326.57,USD,8752,2026-09-19 09:06:15.690269+00:00
1bcf13c1-cc0a-44c9-a321-f562649ed975,acct-431,7752.14,INR,9207,2026-09-19 09:06:15.690269+00:00
0a6d3dbe-ab7f-489d-a341-fde2ebc76c77,acct-51,22633,INR,4768,2026-09-19 09:06:15.690269+00:00
bd6f8ade-7dd2-4289-8cc8-17b59f70da12,acct-461,8392.01,GBP,8779,2026-09-19 09:06:15.690269+00:00
f9977ec8-6317-4f96-adaa-51879247cf0e,acct-348,52977.56,EUR,4812,2026-09-19 09:06:15.690269+00:00
760d4114-40b3-42e7-86a0-8b51d15ab199,acct-746,77517.68,GBP,6130,2026-09-19 09:06:15.690269+00:00
da921f82-be0d-4cfe-98a7-b6d1a944dc3e,acct-39,39429.08,INR,2327,2026-09-19 09:06:15.690269+00:00
09623480-9bb0-4500-9e7d-a7b51a722c56,acct-446,93848.14,USD,1240,2026-09-19 09:06:15.690269+00:00
